,Name,Replacement,Frequency
80465,Swamp,proper_name_surname,0.0
80466,Swamy,proper_name_surname,0.0
80467,Swan,proper_name_surname,0.008
80468,Swanagan,proper_name_surname,0.0
80469,Swanay,proper_name_surname,0.0
80470,Swanberg,proper_name_surname,0.0
80471,Swancey,proper_name_surname,0.0
80472,Swancutt,proper_name_surname,0.0
80473,Swanda,proper_name_surname,0.0
80474,Swander,proper_name_surname,0.0
80475,Swaner,proper_name_surname,0.0
80476,Swaney,proper_name_surname,0.001
80477,Swanger,proper_name_surname,0.001
80478,Swango,proper_name_surname,0.0
80479,Swanhart,proper_name_surname,0.0
80480,Swanick,proper_name_surname,0.0
80481,Swanigan,proper_name_surname,0.001
80482,Swank,proper_name_surname,0.003
80483,Swanke,proper_name_surname,0.0
80484,Swann,proper_name_surname,0.005
80485,Swanner,proper_name_surname,0.001
80486,Swansbrough,proper_name_surname,0.0
80487,Swansen,proper_name_surname,0.0
80488,Swanson,proper_name_surname,0.029
80489,Swanston,proper_name_surname,0.0
80490,Swanstrom,proper_name_surname,0.0
80491,Swant,proper_name_surname,0.0
80492,Swantak,proper_name_surname,0.0
80493,Swanteck,proper_name_surname,0.0
80494,Swantek,proper_name_surname,0.0
80495,Swantko,proper_name_surname,0.0
80496,Swantner,proper_name_surname,0.0
80497,Swanton,proper_name_surname,0.0
80498,Swanzy,proper_name_surname,0.0
80499,Swapp,proper_name_surname,0.0
80500,Swarat,proper_name_surname,0.0
80501,Swarb,proper_name_surname,0.0
80502,Sward,proper_name_surname,0.0
80503,Swarey,proper_name_surname,0.001
80504,Swaringen,proper_name_surname,0.0
80505,Swarm,proper_name_surname,0.0
80506,Swarn,proper_name_surname,0.0
80507,Swarner,proper_name_surname,0.0
80508,Swarr,proper_name_surname,0.0
80509,Swart,proper_name_surname,0.001
80510,Swarthout,proper_name_surname,0.001
80511,Swartley,proper_name_surname,0.0
80512,Swartout,proper_name_surname,0.0
80513,Swarts,proper_name_surname,0.001
80514,Swartwood,proper_name_surname,0.001
80515,Swartwout,proper_name_surname,0.0
80516,Swartz,proper_name_surname,0.009
80517,Swartzbaugh,proper_name_surname,0.0
80518,Swartzbeck,proper_name_surname,0.0
80519,Swartzel,proper_name_surname,0.0
80520,Swartzell,proper_name_surname,0.0
80521,Swartzendrube,proper_name_surname,0.0
80522,Swartzentrube,proper_name_surname,0.0
80523,Swartzfager,proper_name_surname,0.0
80524,Swartzlander,proper_name_surname,0.0
80525,Swartzman,proper_name_surname,0.0
80526,Swartzmiller,proper_name_surname,0.0
80527,Swartzwelder,proper_name_surname,0.0
80528,Swary,proper_name_surname,0.0
80529,Swasey,proper_name_surname,0.001
80530,Swatek,proper_name_surname,0.0
80531,Swatloski,proper_name_surname,0.0
80532,Swatman,proper_name_surname,0.0
80533,Swatski,proper_name_surname,0.0
80534,Swatsworth,proper_name_surname,0.0
80535,Swatt,proper_name_surname,0.0
80536,Swatzell,proper_name_surname,0.001
80537,Swauger,proper_name_surname,0.0
80538,Swavely,proper_name_surname,0.0
80539,Swayne,proper_name_surname,0.001
80540,Swaynos,proper_name_surname,0.0
80541,Swayze,proper_name_surname,0.001
80542,Swayzer,proper_name_surname,0.0
80543,Sweadner,proper_name_surname,0.0
80544,Sweaney,proper_name_surname,0.0
80545,Sweany,proper_name_surname,0.0
80546,Swearegene,proper_name_surname,0.0
80547,Swearengen,proper_name_surname,0.0
80548,Swearengin,proper_name_surname,0.001
80549,Swearingen,proper_name_surname,0.003
80550,Swearinger,proper_name_surname,0.0
80551,Swearingin,proper_name_surname,0.0
80552,Swearngen,proper_name_surname,0.0
80553,Swearngin,proper_name_surname,0.0
80554,Sweat,proper_name_surname,0.004
80555,Sweatfield,proper_name_surname,0.0
80556,Sweatman,proper_name_surname,0.001
80557,Sweatmon,proper_name_surname,0.0
80558,Sweatt,proper_name_surname,0.002
80559,Sweazey,proper_name_surname,0.0
80560,Sweazy,proper_name_surname,0.0
80561,Swecker,proper_name_surname,0.0
80562,Swed,proper_name_surname,0.0
80563,Sweda,proper_name_surname,0.0
80564,Swedberg,proper_name_surname,0.0
80565,Swede,proper_name_surname,0.0
80566,Swedeen,proper_name_surname,0.0
80567,Swedenburg,proper_name_surname,0.0
80568,Swedlund,proper_name_surname,0.0
80569,Swee,proper_name_surname,0.0
80570,Sweed,proper_name_surname,0.0
80571,Sweeden,proper_name_surname,0.0
80572,Sweeley,proper_name_surname,0.0
80573,Sweely,proper_name_surname,0.0
80574,Sweem,proper_name_surname,0.0
80575,Sween,proper_name_surname,0.0
80576,Sweene,proper_name_surname,0.0
80577,Sweeney,proper_name_surname,0.018
80578,Sweeny,proper_name_surname,0.001
80579,Sweep,proper_name_surname,0.0
80580,Sweere,proper_name_surname,0.0
80581,Sweers,proper_name_surname,0.0
80582,Sweesy,proper_name_surname,0.0
80583,Sweet,proper_name_surname,0.013
80584,Sweeten,proper_name_surname,0.001
80585,Sweetin,proper_name_surname,0.0
80586,Sweeting,proper_name_surname,0.001
80587,Sweetland,proper_name_surname,0.0
80588,Sweetman,proper_name_surname,0.001
80589,Sweeton,proper_name_surname,0.0
80590,Sweets,proper_name_surname,0.0
80591,Sweetser,proper_name_surname,0.0
80592,Sweetwood,proper_name_surname,0.0
80593,Sweezer,proper_name_surname,0.0
80594,Sweezey,proper_name_surname,0.0
80595,Sweezy,proper_name_surname,0.0
80596,Swefford,proper_name_surname,0.0
80597,Sweger,proper_name_surname,0.0
80598,Swehla,proper_name_surname,0.0
80599,Sweigard,proper_name_surname,0.0
80600,Sweigart,proper_name_surname,0.0
80601,Sweigert,proper_name_surname,0.0
80602,Sweis,proper_name_surname,0.0
80603,Sweitzer,proper_name_surname,0.001
80604,Sweley,proper_name_surname,0.0
80605,Swelgart,proper_name_surname,0.0
80606,Swell,proper_name_surname,0.0
80607,Swelt,proper_name_surname,0.0
80608,Swem,proper_name_surname,0.0
80609,Swenceski,proper_name_surname,0.0
80610,Swendsen,proper_name_surname,0.0
80611,Sweney,proper_name_surname,0.0
80612,Swenk,proper_name_surname,0.0
80613,Swenor,proper_name_surname,0.0
80614,Swensen,proper_name_surname,0.001
80615,Swenson,proper_name_surname,0.007
80616,Swensson,proper_name_surname,0.0
80617,Swenton,proper_name_surname,0.0
80618,Swentzel,proper_name_surname,0.0
80619,Swepson,proper_name_surname,0.0
80620,Swerdloff,proper_name_surname,0.0
80621,Swerdlow,proper_name_surname,0.0
80622,Swestka,proper_name_surname,0.0
80623,Swetland,proper_name_surname,0.0
80624,Swetnam,proper_name_surname,0.0
80625,Swets,proper_name_surname,0.0
80626,Swett,proper_name_surname,0.002
80627,Swezey,proper_name_surname,0.0
80628,Swiat,proper_name_surname,0.0
80629,Swiatek,proper_name_surname,0.0
80630,Swiatkowski,proper_name_surname,0.0
80631,Swicegood,proper_name_surname,0.0
80632,Swick,proper_name_surname,0.001
80633,Swickard,proper_name_surname,0.0
80634,Swickheimer,proper_name_surname,0.0
80635,Swicord,proper_name_surname,0.0
80636,Swida,proper_name_surname,0.0
80637,Swider,proper_name_surname,0.001
80638,Swiderski,proper_name_surname,0.001
80639,Swieca,proper_name_surname,0.0
80640,Swiech,proper_name_surname,0.0
80641,Swierczek,proper_name_surname,0.0
80642,Swierczynski,proper_name_surname,0.0
80643,Swierenga,proper_name_surname,0.0
80644,Swierk,proper_name_surname,0.0
80645,Swietoniowski,proper_name_surname,0.0
80646,Swift,proper_name_surname,0.009
80647,Swigart,proper_name_surname,0.001
80648,Swiger,proper_name_surname,0.002
80649,Swigert,proper_name_surname,0.001
80650,Swiggett,proper_name_surname,0.0
80651,Swiggum,proper_name_surname,0.0
80652,Swihart,proper_name_surname,0.001
80653,Swiler,proper_name_surname,0.0
80654,Swille,proper_name_surname,0.0
80655,Swiller,proper_name_surname,0.0
80656,Swilley,proper_name_surname,0.001
80657,Swilling,proper_name_surname,0.0
80658,Swim,proper_name_surname,0.001
80659,Swimm,proper_name_surname,0.0
80660,Swimmer,proper_name_surname,0.0
80661,Swims,proper_name_surname,0.001
80662,Swindall,proper_name_surname,0.0
80663,Swindell,proper_name_surname,0.002
80664,Swinderman,proper_name_surname,0.0
80665,Swindle,proper_name_surname,0.002
80666,Swindler,proper_name_surname,0.001
80667,Swindoll,proper_name_surname,0.0
80668,Swinea,proper_name_surname,0.0
80669,Swineford,proper_name_surname,0.0
80670,Swinehart,proper_name_surname,0.001
80671,Swinerton,proper_name_surname,0.0
80672,Swiney,proper_name_surname,0.001
80673,Swinford,proper_name_surname,0.001
80674,Swing,proper_name_surname,0.001
80675,Swingen,proper_name_surname,0.0
80676,Swinger,proper_name_surname,0.0
80677,Swingle,proper_name_surname,0.001
80678,Swingler,proper_name_surname,0.0
80679,Swink,proper_name_surname,0.002
80680,Swinney,proper_name_surname,0.002
80681,Swinny,proper_name_surname,0.0
80682,Swinson,proper_name_surname,0.001
80683,Swint,proper_name_surname,0.001
80684,Swinton,proper_name_surname,0.002
80685,Swirczek,proper_name_surname,0.0
80686,Swire,proper_name_surname,0.0
80687,Swires,proper_name_surname,0.0
80688,Swirsky,proper_name_surname,0.0
80689,Swisher,proper_name_surname,0.004
80690,Swiss,proper_name_surname,0.0
80691,Swisshelm,proper_name_surname,0.0
80692,Swist,proper_name_surname,0.0
80693,Swistak,proper_name_surname,0.0
80694,Switalski,proper_name_surname,0.0
80695,Switcher,proper_name_surname,0.0
80696,Swithenbank,proper_name_surname,0.0
80697,Switzer,proper_name_surname,0.005
80698,Swoager,proper_name_surname,0.0
80699,Swoap,proper_name_surname,0.0
80700,Swoboda,proper_name_surname,0.001
80701,Swoffer,proper_name_surname,0.0
80702,Swofford,proper_name_surname,0.001
80703,Swogger,proper_name_surname,0.0
80704,Swolley,proper_name_surname,0.0
80705,Swonger,proper_name_surname,0.0
80706,Swonke,proper_name_surname,0.0
80707,Swoope,proper_name_surname,0.001
80708,Swoopes,proper_name_surname,0.0
80709,Swope,proper_name_surname,0.003
80710,Swopes,proper_name_surname,0.001
80711,Swopshire,proper_name_surname,0.0
80712,Swor,proper_name_surname,0.0
80713,Sword,proper_name_surname,0.001
80714,Swords,proper_name_surname,0.001
80715,Swoyer,proper_name_surname,0.0
80716,Swyers,proper_name_surname,0.0
80717,Swygert,proper_name_surname,0.0
80718,Swymer,proper_name_surname,0.0
80719,Sy,proper_name_surname,0.001
80720,Syal,proper_name_surname,0.0
80721,Syas,proper_name_surname,0.0
80722,Sybert,proper_name_surname,0.0
80723,Sybil,proper_name_male,0.016
80724,Syble,proper_name_male,0.003
80725,Sybounheuan,proper_name_surname,0.0
80726,Syck,proper_name_surname,0.0
80727,Syddall,proper_name_surname,0.0
80728,Sydner,proper_name_surname,0.0
80729,Sydnes,proper_name_surname,0.0
80730,Sydney,proper_name_male,0.007
80731,Sydnor,proper_name_surname,0.001
80732,Sydow,proper_name_surname,0.001
80733,Syed,proper_name_surname,0.001
80734,Syer,proper_name_surname,0.0
80735,Syers,proper_name_surname,0.0
80736,Sykes,proper_name_surname,0.014
80737,Sykora,proper_name_surname,0.001
80738,Syktich,proper_name_surname,0.0
80739,Syler,proper_name_surname,0.0
80740,Sylla,proper_name_surname,0.0
80741,Sylney,proper_name_surname,0.0
80742,Sylva,proper_name_surname,0.001
80743,Sylvain,proper_name_surname,0.001
80744,Sylvan,proper_name_surname,0.0
80745,Sylve,proper_name_surname,0.0
80746,Sylver,proper_name_surname,0.0
80747,Sylvest,proper_name_surname,0.0
80748,Sylvester,proper_name_male,0.028
80749,Sylvestre,proper_name_surname,0.001
80750,Sylvia,proper_name_male,0.177
80751,Sylvian,proper_name_surname,0.0
80752,Sylvie,proper_name_male,0.001
80753,Sylvis,proper_name_surname,0.0
80754,Symanski,proper_name_surname,0.0
80755,Symeon,proper_name_surname,0.0
80756,Symes,proper_name_surname,0.0
80757,Symkowick,proper_name_surname,0.0
80758,Symmes,proper_name_surname,0.0
80759,Symmonds,proper_name_surname,0.0
80760,Symon,proper_name_surname,0.0
80761,Symonds,proper_name_surname,0.001
80762,Symons,proper_name_surname,0.001
80763,Symore,proper_name_surname,0.0
80764,Sympson,proper_name_surname,0.0
80765,Synakowski,proper_name_surname,0.0
80766,Synan,proper_name_surname,0.0
80767,Synder,proper_name_surname,0.001
80768,Syndergaard,proper_name_surname,0.0
80769,Syner,proper_name_surname,0.0
80770,Synnott,proper_name_surname,0.0
80771,Synovic,proper_name_surname,0.0
80772,Synowiec,proper_name_surname,0.0
80773,Synthia,proper_name_male,0.002
80774,Syon,proper_name_surname,0.0
80775,Syphard,proper_name_surname,0.0
80776,Sypher,proper_name_surname,0.0
80777,Syphers,proper_name_surname,0.0
80778,Sypniewski,proper_name_surname,0.0
80779,Sypolt,proper_name_surname,0.0
80780,Sypult,proper_name_surname,0.0
80781,Syracuse,proper_name_surname,0.0
80782,Syreeta,proper_name_male,0.002
80783,Syrek,proper_name_surname,0.0
80784,Syrett,proper_name_surname,0.0
80785,Syria,proper_name_surname,0.0
80786,Syring,proper_name_surname,0.0
80787,Syrop,proper_name_surname,0.0
80788,Syrrakos,proper_name_surname,0.0
80789,Syrstad,proper_name_surname,0.0
80790,Sysak,proper_name_surname,0.0
80791,Sysyn,proper_name_surname,0.0
80792,Syta,proper_name_surname,0.0
80793,Sytsma,proper_name_surname,0.0
80794,Syversen,proper_name_surname,0.0
80795,Syverson,proper_name_surname,0.001
80796,Syvertsen,proper_name_surname,0.0
80797,Syzdek,proper_name_surname,0.0
80798,Szabat,proper_name_surname,0.0
80799,Szablewski,proper_name_surname,0.0
80800,Szabo,proper_name_surname,0.002
80801,Szachewicz,proper_name_surname,0.0
80802,Szady,proper_name_surname,0.0
80803,Szaflarski,proper_name_surname,0.0
80804,Szafran,proper_name_surname,0.0
80805,Szafraniec,proper_name_surname,0.0
80806,Szafranski,proper_name_surname,0.0
80807,Szafryk,proper_name_surname,0.0
80808,Szal,proper_name_surname,0.0
80809,Szala,proper_name_surname,0.0
80810,Szalai,proper_name_surname,0.0
80811,Szalankiewicz,proper_name_surname,0.0
80812,Szalay,proper_name_surname,0.0
80813,Szanto,proper_name_surname,0.0
80814,Szarek,proper_name_surname,0.0
80815,Szatkowski,proper_name_surname,0.0
80816,Szczeblewski,proper_name_surname,0.0
80817,Szczepanek,proper_name_surname,0.0
80818,Szczepaniak,proper_name_surname,0.0
80819,Szczepanik,proper_name_surname,0.0
80820,Szczepanski,proper_name_surname,0.0
80821,Szczepkowski,proper_name_surname,0.0
80822,Szczesniak,proper_name_surname,0.0
80823,Szczesny,proper_name_surname,0.0
80824,Szczurek,proper_name_surname,0.0
80825,Szczygiel,proper_name_surname,0.0
80826,Sze,proper_name_surname,0.0
80827,Szekely,proper_name_surname,0.0
80828,Szekula,proper_name_surname,0.0
80829,Szenasi,proper_name_surname,0.0
80830,Szerbin,proper_name_surname,0.0
80831,Szeredy,proper_name_surname,0.0
80832,Szerlong,proper_name_surname,0.0
80833,Szermer,proper_name_surname,0.0
80834,Szerszen,proper_name_surname,0.0
80835,Szesterniak,proper_name_surname,0.0
80836,Szeto,proper_name_surname,0.001
80837,Szewc,proper_name_surname,0.0
80838,Szewczak,proper_name_surname,0.0
80839,Szewczyk,proper_name_surname,0.0
80840,Szigethy,proper_name_surname,0.0
80841,Szilagyi,proper_name_surname,0.0
80842,Szitar,proper_name_surname,0.0
80843,Szklarski,proper_name_surname,0.0
80844,Szlosek,proper_name_surname,0.0
80845,Szmalc,proper_name_surname,0.0
80846,Szmidt,proper_name_surname,0.0
80847,Sznejkowski,proper_name_surname,0.0
80848,Szoc,proper_name_surname,0.0
80849,Szocki,proper_name_surname,0.0
80850,Szoka,proper_name_surname,0.0
80851,Szoke,proper_name_surname,0.0
80852,Szollosi,proper_name_surname,0.0
80853,Szopinski,proper_name_surname,0.0
80854,Szostak,proper_name_surname,0.0
80855,Szot,proper_name_surname,0.0
80856,Szpak,proper_name_surname,0.0
80857,Szuba,proper_name_surname,0.0
80858,Szubinski,proper_name_surname,0.0
80859,Szuch,proper_name_surname,0.0
80860,Szufat,proper_name_surname,0.0
80861,Szulimowski,proper_name_surname,0.0
80862,Szumiesz,proper_name_surname,0.0
80863,Szumigala,proper_name_surname,0.0
80864,Szumilas,proper_name_surname,0.0
80865,Szumny,proper_name_surname,0.0
80866,Szumski,proper_name_surname,0.0
80867,Szuszkiewicz,proper_name_surname,0.0
80868,Szwaja,proper_name_surname,0.0
80869,Szwarc,proper_name_surname,0.0
80870,Szwed,proper_name_surname,0.0
80871,Szweda,proper_name_surname,0.0
80872,Szwede,proper_name_surname,0.0
80873,Szwejbka,proper_name_surname,0.0
80874,Szychowski,proper_name_surname,0.0
80875,Szydlowski,proper_name_surname,0.0
80876,Szymanowski,proper_name_surname,0.0
80877,Szymanski,proper_name_surname,0.002
80878,Szymansky,proper_name_surname,0.0
80879,Szymczak,proper_name_surname,0.0
80880,Szymczyk,proper_name_surname,0.0
80881,Szymkowski,proper_name_surname,0.0
80882,Szymonik,proper_name_surname,0.0
80883,Szymula,proper_name_surname,0.0
80884,Szynkowicz,proper_name_surname,0.0
80885,Szypowski,proper_name_surname,0.0
80886,Szysh,proper_name_surname,0.0
80887,Szyszka,proper_name_surname,0.0
80888,Ta,proper_name_male,0.001
80889,Taaffe,proper_name_surname,0.0
80890,Taake,proper_name_surname,0.0
80891,Taal,proper_name_surname,0.0
80892,Taback,proper_name_surname,0.0
80893,Tabag,proper_name_surname,0.0
80894,Tabak,proper_name_surname,0.0
80895,Tabar,proper_name_surname,0.0
80896,Tabares,proper_name_surname,0.001
80897,Tabarez,proper_name_surname,0.001
80898,Tabatabai,proper_name_surname,0.0
80899,Tabatha,proper_name_male,0.013
80900,Tabatt,proper_name_surname,0.0
80901,Tabb,proper_name_surname,0.002
80902,Tabbaa,proper_name_surname,0.0
80903,Tabbert,proper_name_surname,0.0
80904,Tabeling,proper_name_surname,0.0
80905,Taber,proper_name_surname,0.003
80906,Taberski,proper_name_surname,0.0
80907,Tabet,proper_name_surname,0.0
80908,Tabetha,proper_name_male,0.002
80909,Tabian,proper_name_surname,0.0
80910,Tabicas,proper_name_surname,0.0
80911,Tabin,proper_name_surname,0.0
80912,Tabion,proper_name_surname,0.0
80913,Tabios,proper_name_surname,0.0
80914,Tabisola,proper_name_surname,0.0
80915,Tabisula,proper_name_surname,0.0
80916,Tabitha,proper_name_male,0.027
80917,Tablada,proper_name_surname,0.0
80918,Tablang,proper_name_surname,0.0
80919,Tabler,proper_name_surname,0.0
80920,Tables,proper_name_surname,0.0
80921,Taboada,proper_name_surname,0.0
80922,Tabolt,proper_name_surname,0.0
80923,Tabon,proper_name_surname,0.0
80924,Tabone,proper_name_surname,0.0
80925,Tabor,proper_name_surname,0.007
80926,Tabora,proper_name_surname,0.0
80927,Taborda,proper_name_surname,0.0
80928,Taborn,proper_name_surname,0.0
80929,Tabron,proper_name_surname,0.001
80930,Tabuena,proper_name_surname,0.0
80931,Tacadina,proper_name_surname,0.0
80932,Tacason,proper_name_surname,0.0
80933,Tacata,proper_name_surname,0.0
80934,Taccariello,proper_name_surname,0.0
80935,Taccetta,proper_name_surname,0.0
80936,Taccone,proper_name_surname,0.0
80937,Tacconi,proper_name_surname,0.0
80938,Tacderan,proper_name_surname,0.0
80939,Tacderen,proper_name_surname,0.0
80940,Tacdol,proper_name_surname,0.0
80941,Tacey,proper_name_surname,0.0
80942,Tachauer,proper_name_surname,0.0
80943,Tacheny,proper_name_surname,0.0
80944,Tack,proper_name_surname,0.001
80945,Tacke,proper_name_surname,0.0
80946,Tacker,proper_name_surname,0.001
80947,Tackes,proper_name_surname,0.0
80948,Tacket,proper_name_surname,0.0
80949,Tackett,proper_name_surname,0.006
80950,Tackette,proper_name_surname,0.0
80951,Tackitt,proper_name_surname,0.001
80952,Tacneau,proper_name_surname,0.0
80953,Tacopino,proper_name_surname,0.0
80954,Tacy,proper_name_surname,0.0
80955,Tad,proper_name_male,0.005
80956,Tada,proper_name_surname,0.0
80957,Tadd,proper_name_surname,0.0
80958,Taddei,proper_name_surname,0.0
80959,Taddeo,proper_name_surname,0.0
80960,Taddio,proper_name_surname,0.0
80961,Taddonio,proper_name_surname,0.0
80962,Tade,proper_name_surname,0.0
80963,Tademy,proper_name_surname,0.0
80964,Tadena,proper_name_surname,0.0
80965,Tadeo,proper_name_surname,0.0
80966,Tadesse,proper_name_surname,0.0
80967,Tadgerson,proper_name_surname,0.0
80968,Tadiello,proper_name_surname,0.0
80969,Tadlock,proper_name_surname,0.001
80970,Tadman,proper_name_surname,0.0
80971,Tadt,proper_name_surname,0.0
80972,Tadych,proper_name_surname,0.0
80973,Taecker,proper_name_surname,0.0
80974,Taegel,proper_name_surname,0.0
80975,Taetzsch,proper_name_surname,0.0
80976,Tafel,proper_name_surname,0.0
80977,Tafelski,proper_name_surname,0.0
80978,Taff,proper_name_surname,0.001
80979,Taffe,proper_name_surname,0.0
80980,Taffer,proper_name_surname,0.0
80981,Tafiti,proper_name_surname,0.0
80982,Taflinger,proper_name_surname,0.0
80983,Tafolla,proper_name_surname,0.001
80984,Tafoya,proper_name_surname,0.002
80985,Tafreshi,proper_name_surname,0.0
80986,Taft,proper_name_surname,0.004
80987,Tafuri,proper_name_surname,0.0
80988,Tag,proper_name_surname,0.0
80989,Tagaban,proper_name_surname,0.0
80990,Tagaca,proper_name_surname,0.0
80991,Tagala,proper_name_surname,0.0
80992,Tagaloe,proper_name_surname,0.0
80993,Tagalog,proper_name_surname,0.0
80994,Tagami,proper_name_surname,0.0
80995,Tagata,proper_name_surname,0.0
80996,Tagg,proper_name_surname,0.0
80997,Taggart,proper_name_surname,0.003
80998,Tagge,proper_name_surname,0.0
80999,Taggert,proper_name_surname,0.0
81000,Taghon,proper_name_surname,0.0
81001,Taglauer,proper_name_surname,0.0
81002,Tagle,proper_name_surname,0.0
81003,Taglialatela,proper_name_surname,0.0
81004,Tagliarini,proper_name_surname,0.0
81005,Tagliavia,proper_name_surname,0.0
81006,Tagliente,proper_name_surname,0.0
81007,Taglieri,proper_name_surname,0.0
81008,Tags,proper_name_surname,0.0
81009,Taguchi,proper_name_surname,0.0
81010,Tague,proper_name_surname,0.001
81011,Tagupa,proper_name_surname,0.0
81012,Taha,proper_name_surname,0.0
81013,Taheri,proper_name_surname,0.0
81014,Tahir,proper_name_surname,0.0
81015,Tahon,proper_name_surname,0.0
81016,Tahu,proper_name_surname,0.0
81017,Tai,proper_name_male,0.001
81018,Taibi,proper_name_surname,0.0
81019,Taibl,proper_name_surname,0.0
81020,Tail,proper_name_surname,0.0
81021,Taillefer,proper_name_surname,0.0
81022,Taillon,proper_name_surname,0.0
81023,Tailor,proper_name_surname,0.0
81024,Taina,proper_name_male,0.001
81025,Taing,proper_name_surname,0.001
81026,Tainter,proper_name_surname,0.0
81027,Taintor,proper_name_surname,0.0
81028,Taira,proper_name_surname,0.0
81029,Taisha,proper_name_male,0.001
81030,Tait,proper_name_surname,0.002
81031,Taitague,proper_name_surname,0.0
81032,Taite,proper_name_surname,0.0
81033,Taitt,proper_name_surname,0.0
81034,Taiwo,proper_name_surname,0.0
81035,Taj,proper_name_surname,0.0
81036,Tajima,proper_name_surname,0.0
81037,Tajiri,proper_name_surname,0.0
81038,Tajuana,proper_name_male,0.001
81039,Tajudeen,proper_name_surname,0.0
81040,Tak,proper_name_surname,0.0
81041,Takach,proper_name_surname,0.0
81042,Takacs,proper_name_surname,0.001
81043,Takagi,proper_name_surname,0.0
81044,Takahashi,proper_name_surname,0.002
81045,Takai,proper_name_surname,0.0
81046,Takaki,proper_name_surname,0.0
81047,Takako,proper_name_male,0.001
81048,Takala,proper_name_surname,0.0
81049,Takaoka,proper_name_surname,0.0
81050,Takara,proper_name_surname,0.0
81051,Takashima,proper_name_surname,0.0
81052,Takata,proper_name_surname,0.0
81053,Takayama,proper_name_surname,0.0
81054,Takeda,proper_name_surname,0.0
81055,Takehara,proper_name_surname,0.0
81056,Takemoto,proper_name_surname,0.0
81057,Takemura,proper_name_surname,0.0
81058,Takenaka,proper_name_surname,0.0
81059,Taker,proper_name_surname,0.0
81060,Takes,proper_name_surname,0.0
81061,Takeshita,proper_name_surname,0.0
81062,Taketa,proper_name_surname,0.0
81063,Takeuchi,proper_name_surname,0.0
81064,Taki,proper_name_surname,0.0
81065,Takiguchi,proper_name_surname,0.0
81066,Takisha,proper_name_male,0.002
81067,Tako,proper_name_surname,0.0
81068,Talaga,proper_name_surname,0.0
81069,Talahytewa,proper_name_surname,0.0
81070,Talamante,proper_name_surname,0.0
81071,Talamantes,proper_name_surname,0.001
81072,Talamantez,proper_name_surname,0.001
81073,Talamas,proper_name_surname,0.0
81074,Talamentez,proper_name_surname,0.0
81075,Talamo,proper_name_surname,0.0
81076,Talarico,proper_name_surname,0.001
81077,Talaro,proper_name_surname,0.0
81078,Talas,proper_name_surname,0.0
81079,Talaska,proper_name_surname,0.0
81080,Talat,proper_name_surname,0.0
81081,Talavera,proper_name_surname,0.001
81082,Talayumptewa,proper_name_surname,0.0
81083,Talbert,proper_name_surname,0.005
81084,Talbot,proper_name_surname,0.007
81085,Talboti,proper_name_surname,0.0
81086,Talbott,proper_name_surname,0.003
81087,Talburt,proper_name_surname,0.0
81088,Talcott,proper_name_surname,0.0
81089,Talent,proper_name_surname,0.0
81090,Talentino,proper_name_surname,0.0
81091,Talerico,proper_name_surname,0.0
81092,Talford,proper_name_surname,0.0
81093,Talhelm,proper_name_surname,0.0
81094,Talia,proper_name_male,0.003
81095,Taliaferro,proper_name_surname,0.001
81096,Talib,proper_name_surname,0.0
81097,Talicska,proper_name_surname,0.0
81098,Taliferro,proper_name_surname,0.0
81099,Taliman,proper_name_surname,0.0
81100,Talisha,proper_name_male,0.002
81101,Talitha,proper_name_male,0.002
81102,Taliulu,proper_name_surname,0.0
81103,Talk,proper_name_surname,0.0
81104,Talkington,proper_name_surname,0.001
81105,Tall,proper_name_surname,0.001
81106,Tallacksen,proper_name_surname,0.0
81107,Tallada,proper_name_surname,0.0
81108,Talladino,proper_name_surname,0.0
81109,Tallant,proper_name_surname,0.001
81110,Tallarico,proper_name_surname,0.0
81111,Tallas,proper_name_surname,0.0
81112,Tallent,proper_name_surname,0.003
81113,Tallerico,proper_name_surname,0.0
81114,Talleut,proper_name_surname,0.0
81115,Talley,proper_name_surname,0.013
81116,Tallie,proper_name_surname,0.0
81117,Tallis,proper_name_surname,0.0
81118,Tallmadge,proper_name_surname,0.0
81119,Tallman,proper_name_surname,0.002
81120,Tallon,proper_name_surname,0.0
81121,Talluto,proper_name_surname,0.0
81122,Tally,proper_name_surname,0.001
81123,Talmadge,proper_name_surname,0.001
81124,Talmage,proper_name_surname,0.001
81125,Talman,proper_name_surname,0.0
81126,Talone,proper_name_surname,0.0
81127,Talor,proper_name_surname,0.0
81128,Talsky,proper_name_surname,0.0
81129,Talsma,proper_name_surname,0.0
81130,Talton,proper_name_surname,0.001
81131,Talty,proper_name_surname,0.001
81132,Talvy,proper_name_surname,0.0
81133,Talyor,proper_name_surname,0.0
81134,Tam,proper_name_male,0.002
81135,Tama,proper_name_male,0.001
81136,Tamai,proper_name_surname,0.0
81137,Tamala,proper_name_male,0.002
81138,Tamanaha,proper_name_surname,0.0
81139,Tamar,proper_name_male,0.003
81140,Tamara,proper_name_male,0.092
81141,Tamargo,proper_name_surname,0.0
81142,Tamaro,proper_name_surname,0.0
81143,Tamas,proper_name_surname,0.0
81144,Tamashiro,proper_name_surname,0.0
81145,Tamatha,proper_name_male,0.003
81146,Tamayo,proper_name_surname,0.003
81147,Tambasco,proper_name_surname,0.0
81148,Tambe,proper_name_surname,0.0
81149,Tamblyn,proper_name_surname,0.0
81150,Tamborlane,proper_name_surname,0.0
81151,Tambra,proper_name_male,0.001
